Age,Membership_Years,Login_Frequency,Session_Duration_Avg,Pages_Per_Session,Cart_Abandonment_Rate,Wishlist_Items,Total_Purchases,Average_Order_Value,Days_Since_Last_Purchase,Discount_Usage_Rate,Returns_Rate,Email_Open_Rate,Customer_Service_Calls,Product_Reviews_Written,Social_Media_Engagement_Score,Mobile_App_Usage,Payment_Method_Diversity,Lifetime_Value,Credit_Balance,Churned,Gender_Male,Gender_Other,Country_Canada,Country_France,Country_Germany,Country_India,Country_Japan,Country_UK,Country_USA,Signup_Quarter_Q2,Signup_Quarter_Q3,Signup_Quarter_Q4
51.0,2.9,30.0,42.2,15.1,30.1,15.0,22.0,63.49,10.0,75.1,1.0,35.7,1.0,6.0,67.7,45.7,2.0,1565.18,3532.0,1,False,False,True,False,False,False,False,False,False,True,False,False
47.0,1.8,16.0,41.1,14.8,59.1,3.0,21.0,214.41,22.0,41.8,7.5,30.9,6.0,5.0,45.9,32.8,4.0,4963.9,4553.0,1,True,False,False,False,False,False,True,False,False,True,False,False
37.0,4.0,14.0,32.3,9.3,49.2,3.0,12.0,67.45,5.0,57.7,13.6,21.5,3.0,3.0,27.7,21.2,1.0,654.16,3521.0,0,True,False,False,False,False,False,False,False,True,True,False,False
27.0,3.1,5.0,22.6,9.7,61.6,1.0,10.4,100.57,3.0,95.28,8.4,2.7,6.0,0.0,30.8,17.3,1.0,861.75,1561.0,0,False,True,False,False,False,False,False,False,True,False,False,True
34.0,4.5,17.0,45.0,13.0,65.9,6.0,18.0,152.88,41.0,43.0,4.5,28.6,4.0,4.0,50.4,25.0,2.0,2270.99,3236.0,0,True,False,True,False,False,False,False,False,False,False,False,False
40.0,5.1,26.0,28.9,7.9,47.2,4.0,14.0,133.12,71.0,58.0,1.0,6.0,6.0,1.0,0.0,12.7,2.0,1736.6,2890.0,0,True,False,False,False,False,False,False,False,True,False,True,False
41.0,1.8,23.0,37.2,9.2,41.0,5.0,20.0,77.55,1.0,49.2,4.9,41.1,5.0,7.0,53.2,35.2,2.0,1448.81,3181.0,0,False,False,False,False,False,True,False,False,False,True,False,False
55.0,1.2,4.0,21.4,7.0,80.2,3.0,6.0,154.01,22.0,33.7,10.0,15.9,9.0,2.0,6.1,16.6,2.0,883.47,733.0,0,True,False,False,False,True,False,False,False,False,False,True,False
48.0,2.4,6.0,19.5,5.3,62.0,4.0,10.0,128.39,18.0,26.7,8.1,14.3,7.0,2.0,17.0,17.9,3.0,1296.72,1338.0,0,False,False,False,False,True,False,False,False,False,False,False,False
36.0,2.0,11.0,15.7,6.2,49.7,3.0,10.4,161.1,62.0,91.56,7.6,19.2,4.0,4.0,8.0,9.2,2.0,1532.85,2284.0,0,False,False,False,False,False,False,True,False,False,False,False,True
37.0,5.2,8.0,23.9,9.4,60.7,4.0,5.0,73.92,17.0,68.9,7.1,25.0,5.0,4.0,25.6,14.1,2.0,388.68,722.0,0,False,False,False,False,False,False,False,False,True,True,False,False
34.0,1.5,16.0,30.6,12.9,62.0,3.0,18.2,127.17,55.0,67.32,2.0,28.2,7.0,4.0,30.7,23.8,2.0,1515.11,3665.0,0,False,False,False,False,False,False,False,False,True,False,False,True
41.0,6.2,0.0,20.8,4.3,91.5,2.0,5.0,106.36,6.0,78.8,7.7,2.8,3.0,1.0,4.4,7.5,4.0,596.1,494.0,1,False,False,False,True,False,False,False,False,False,True,False,False
56.0,1.0,5.0,20.8,4.5,67.2,1.0,9.1,119.81,5.0,65.75999999999999,1.9,12.3,3.0,1.0,19.7,9.3,1.0,697.87,1030.0,0,True,False,True,False,False,False,False,False,False,False,False,True
46.0,2.3,4.0,24.6,8.4,65.1,2.0,7.0,170.77,21.0,44.3,20.6,9.4,1.0,2.0,30.5,12.1,4.0,1128.58,1840.0,0,False,False,False,True,False,False,False,False,False,False,True,False
33.0,1.9,6.0,29.3,5.9,53.3,7.0,7.0,131.51,12.0,27.0,7.7,0.0,7.0,3.0,13.0,16.0,2.0,946.64,0.0,0,True,False,False,False,False,False,False,False,True,False,False,False
40.0,1.5,0.0,14.4,7.8,71.2,1.0,4.0,150.53,35.0,36.1,2.4,8.0,15.0,0.0,0.7,7.9,1.0,593.2,3326.0,1,True,False,False,False,False,False,False,True,False,False,True,False
38.0,0.5,30.0,47.9,19.4,29.7,13.0,21.0,171.78,51.0,8.1,0.5,42.1,3.0,9.0,71.1,34.7,2.0,3337.06,5623.0,0,True,False,False,False,False,False,False,False,True,False,True,False
39.0,2.2,17.0,47.5,13.6,31.3,14.0,17.0,108.8,21.0,23.1,10.2,45.5,4.0,5.0,63.8,25.3,2.0,1937.12,3389.0,0,False,False,False,False,False,False,False,True,False,False,True,False
28.0,6.8,0.0,14.1,5.7,75.2,2.0,14.0,92.36,11.0,88.5,14.4,0.0,7.0,0.0,30.9,6.8,2.0,1256.68,742.0,1,True,False,False,False,False,False,False,False,True,False,True,False
43.0,3.3,2.0,28.5,8.2,57.6,2.0,10.0,72.86,6.0,56.9,2.0,17.0,2.0,4.0,33.6,22.6,1.0,603.04,564.0,0,True,False,False,False,False,False,False,False,True,False,False,False
63.0,4.1,12.0,25.1,8.1,45.9,4.0,8.0,82.58,20.0,21.7,3.6,12.5,6.0,1.0,18.2,17.5,2.0,676.46,1075.0,0,True,False,False,False,False,False,False,True,False,True,False,False
40.0,2.2,25.0,35.6,9.8,47.3,7.0,15.0,124.49,43.0,23.5,20.6,28.7,5.0,2.0,59.3,23.0,3.0,1722.98,3215.0,0,False,False,False,False,False,False,False,True,False,False,False,False
60.0,2.6,3.0,15.0,4.4,60.4,2.0,5.0,197.4,1.0,24.9,4.7,6.1,11.0,4.0,11.8,6.3,1.0,1029.6,1244.0,0,False,False,False,False,False,False,False,True,False,False,False,False
27.0,4.8,0.0,31.4,9.1,70.9,4.0,15.6,52.25,31.0,23.88,15.6,8.1,5.0,0.0,0.0,4.4,1.0,639.11,1933.0,0,False,False,False,True,False,False,False,False,False,False,False,True
59.0,7.2,0.0,14.5,4.5,73.0,1.0,3.0,110.52,13.0,60.8,2.7,2.0,7.0,0.0,14.3,7.6,4.0,298.67,0.0,1,True,False,False,False,False,True,False,False,False,True,False,False
36.0,0.3,13.0,33.2,10.6,39.8,9.0,14.0,143.28,72.0,16.8,7.1,22.9,5.0,4.0,7.6,20.6,2.0,2028.29,3303.0,0,False,False,False,False,True,False,False,False,False,False,False,False
18.0,3.3,12.0,11.4,3.5,74.2,2.0,9.1,194.51,9.0,58.08,8.7,10.1,4.0,0.0,23.8,16.7,3.0,1280.56,2229.0,0,True,False,True,False,False,False,False,False,False,False,False,True
30.0,5.1,25.0,48.1,14.2,31.4,6.0,26.0,54.9,40.0,32.0,1.5,39.3,2.0,10.0,54.5,37.7,1.0,1432.41,4102.0,0,True,False,False,True,False,False,False,False,False,True,False,False
38.0,2.3,8.0,15.7,8.6,67.6,0.0,13.0,90.42,8.0,59.3,1.9,3.3,10.0,2.0,36.9,12.6,1.0,1380.27,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False
38.0,1.4,4.0,16.9,3.7,77.4,4.0,13.0,53.94,7.0,32.76,6.8,17.6,6.0,0.0,25.8,15.3,2.0,546.64,0.0,0,True,False,False,False,True,False,False,False,False,False,False,True
45.0,2.3,28.0,50.9,16.6,25.7,12.0,20.0,52.81,11.0,27.6,0.1,38.0,2.0,7.0,60.0,33.9,2.0,845.3,3255.0,0,True,False,False,False,False,False,False,False,True,False,False,False
25.0,10.0,3.0,22.2,6.0,77.7,2.0,18.0,95.43,14.0,57.0,13.3,16.6,11.0,1.0,15.8,9.4,2.0,1444.33,650.0,1,False,False,False,False,False,False,False,True,False,True,False,False
24.0,7.3,13.0,31.9,12.1,31.8,4.0,13.0,236.89,79.0,53.3,19.2,35.0,6.0,3.0,37.7,21.8,1.0,2480.79,2924.0,1,False,False,False,False,False,False,False,False,True,True,False,False
53.0,2.3,17.0,34.7,8.1,43.4,6.0,22.1,147.23,9.0,74.64,6.3,33.9,7.0,7.0,25.1,26.4,4.0,2609.44,1287.0,1,True,False,False,False,False,False,False,False,True,False,False,True
59.0,3.7,9.0,29.9,5.3,43.9,6.0,13.0,143.33,9.0,2.5,12.3,18.3,6.0,1.0,25.6,33.0,3.0,1826.81,2332.0,0,False,False,True,False,False,False,False,False,False,False,True,False
45.0,2.7,23.0,44.7,13.5,37.9,13.0,17.0,141.99,53.0,68.1,0.8,32.9,5.0,4.0,60.0,30.6,2.0,2003.86,2850.0,0,False,False,False,False,True,False,False,False,False,False,False,False
50.0,2.7,7.0,23.5,11.4,34.5,6.0,12.0,84.66,51.0,53.7,8.3,14.2,6.0,3.0,54.1,19.5,3.0,1211.6,3284.0,0,False,False,False,False,False,False,False,True,False,True,False,False
18.0,0.8,19.0,34.3,9.8,62.9,7.0,18.2,179.79,35.0,49.440000000000005,12.4,39.6,2.0,1.0,34.0,25.1,3.0,2875.41,2333.0,0,True,False,False,True,False,False,False,False,False,False,False,True
23.0,4.4,0.0,24.2,5.8,68.1,2.0,6.5,162.39,20.0,74.28,5.3,12.7,7.0,0.0,14.7,16.3,2.0,684.85,2173.0,1,True,False,False,False,False,False,False,False,True,False,False,True
46.0,7.3,15.0,45.2,16.1,48.2,7.0,24.7,78.25,12.0,26.4,2.8,33.6,3.0,6.0,58.4,34.0,1.0,1543.8,2984.0,0,False,False,False,False,False,False,False,False,False,False,False,True
38.0,1.3,31.0,57.6,13.5,11.7,14.0,24.0,123.18,4.0,10.9,4.7,41.9,1.0,5.0,73.9,42.5,2.0,2476.77,4657.0,0,True,False,False,False,False,False,True,False,False,False,False,False
21.0,1.2,24.0,40.6,9.3,39.6,6.0,22.0,93.74,18.0,40.2,10.0,28.8,5.0,2.0,37.3,25.8,4.0,1948.21,3645.0,0,True,False,False,False,False,False,False,False,True,False,False,False
42.0,3.0,13.0,22.7,4.5,59.0,6.0,9.0,133.88,7.0,69.7,4.5,13.8,4.0,4.0,25.4,19.1,1.0,1198.33,1079.0,0,True,False,False,False,False,False,False,False,False,False,True,False
37.0,0.9,18.0,26.4,8.5,44.0,4.0,14.0,124.96,2.0,24.8,0.8,30.0,4.0,2.0,34.5,23.4,4.0,1507.58,2042.0,0,False,False,True,False,False,False,False,False,False,False,True,False
42.0,7.5,9.0,15.6,6.6,86.2,3.0,6.0,179.64,161.0,29.1,5.2,0.0,12.0,0.0,5.1,7.9,2.0,1201.03,1836.0,1,True,False,False,False,False,False,False,True,False,False,False,False
31.0,2.6,7.0,10.3,6.1,74.8,1.0,6.0,135.71,37.0,29.0,13.8,0.0,7.0,0.0,17.7,8.5,4.0,912.33,0.0,1,False,False,False,False,True,False,False,False,False,True,False,False
36.0,1.2,10.0,29.4,9.1,52.0,3.0,13.0,71.19,16.0,81.1,7.2,18.3,4.0,6.0,9.3,13.7,3.0,1000.21,1862.0,0,False,False,False,False,False,False,False,False,True,True,False,False
35.0,1.9,8.0,24.0,12.1,62.0,2.0,19.5,217.05,68.0,80.52,7.7,17.1,9.0,1.0,43.6,18.2,3.0,2906.08,2733.0,1,True,False,False,False,False,False,False,False,True,False,False,True
31.0,3.3,7.0,34.7,5.0,58.9,5.0,9.0,113.18,40.0,6.8,5.1,21.2,6.0,3.0,25.2,23.0,1.0,1099.6,1097.0,0,True,False,False,True,False,False,False,False,False,False,True,False
34.0,4.1,2.0,15.9,4.9,64.9,3.0,6.5,115.87,11.0,61.559999999999995,6.3,9.6,13.0,1.0,12.7,12.3,2.0,556.9,1702.0,1,False,False,False,False,False,False,False,False,True,False,False,True
18.0,3.7,10.0,43.0,10.1,53.1,0.0,12.0,233.24,75.0,62.1,3.4,14.6,8.0,3.0,31.6,21.6,3.0,2803.34,982.0,1,False,False,False,False,False,False,False,False,True,True,False,False
19.0,0.8,21.0,37.4,14.2,43.7,9.0,23.0,147.82,14.0,19.8,6.0,38.6,6.0,3.0,74.6,30.6,1.0,2974.48,1699.0,1,False,False,False,False,False,True,False,False,False,False,True,False
41.0,3.6,7.0,20.7,8.2,47.3,5.0,12.0,115.48,42.0,60.1,9.0,26.0,4.0,5.0,44.2,9.7,4.0,1488.12,1153.0,0,False,False,False,False,False,False,False,False,True,False,True,False
74.0,3.6,24.0,37.9,9.4,37.8,10.0,27.3,79.83,37.0,45.35999999999999,9.3,40.9,3.0,3.0,46.6,23.8,3.0,1403.4,2295.0,0,True,False,False,False,False,True,False,False,False,False,False,True
26.0,5.5,16.0,20.7,12.5,28.9,2.0,12.0,153.11,9.0,22.4,5.1,18.9,2.0,4.0,42.7,30.0,3.0,1631.09,2579.0,0,True,False,False,False,False,False,False,False,True,False,False,False
40.0,1.8,13.0,9.6,4.3,47.5,1.0,10.0,149.32,53.0,71.8,1.3,24.3,4.0,3.0,21.8,9.0,2.0,1643.17,1999.0,0,True,False,False,False,False,False,False,False,True,False,False,False
28.0,3.4,17.0,33.6,11.9,42.1,10.0,15.0,297.43,57.0,31.9,10.1,21.2,6.0,4.0,68.5,30.0,2.0,5089.54,3923.0,1,True,False,False,False,False,False,False,False,True,False,False,False
55.0,3.8,2.0,16.8,5.0,47.2,1.0,4.0,105.24,12.0,44.6,9.8,0.0,5.0,2.0,12.4,5.8,2.0,339.47,0.0,0,False,False,False,False,False,False,False,False,True,False,True,False
38.0,3.5,14.0,13.8,1.0,69.3,4.0,6.0,96.46,2.0,9.4,9.6,4.1,5.0,4.0,25.1,19.5,2.0,489.83,2076.0,0,True,False,False,False,False,False,False,True,False,True,False,False
44.0,1.4,19.0,51.2,8.3,53.1,9.0,17.0,54.43,45.0,37.1,5.2,31.7,3.0,2.0,51.2,30.9,2.0,878.33,1790.0,0,False,False,False,False,False,False,False,True,False,True,False,False
25.0,2.2,0.0,21.0,2.2,59.4,1.0,5.0,118.54,7.0,18.3,4.9,1.3,9.0,0.0,0.0,0.0,3.0,673.83,1391.0,0,True,False,False,False,False,False,False,False,True,True,False,False
35.0,1.0,0.0,12.7,3.9,85.5,0.0,6.0,324.5,2.0,64.6,12.8,13.1,11.0,0.0,4.5,0.0,4.0,2170.19,1728.0,1,True,False,True,False,False,False,False,False,False,False,False,False
21.0,2.9,17.0,32.8,7.9,50.3,5.0,14.0,125.53,51.0,27.1,6.1,23.1,10.0,4.0,0.0,17.4,3.0,1965.9,1195.0,1,False,False,False,False,False,False,False,False,False,False,False,False
44.0,1.2,29.0,44.4,14.4,31.0,5.0,17.0,102.59,10.0,9.7,14.2,55.3,2.0,8.0,44.3,30.9,2.0,2014.15,3906.0,0,False,False,False,False,False,False,False,False,True,False,False,False
32.0,3.9,21.0,33.6,16.3,53.0,10.0,16.0,138.94,39.0,51.6,3.3,29.7,7.0,3.0,49.8,38.7,3.0,2175.33,2293.0,1,True,False,False,True,False,False,False,False,False,True,False,False
38.0,4.9,27.0,42.5,12.7,53.5,7.0,28.6,149.12,6.0,62.52,3.1,34.4,4.0,5.0,61.1,31.1,1.0,3148.69,3259.0,0,True,False,False,False,False,False,False,False,True,False,False,True
28.0,2.1,13.0,29.0,7.9,44.7,3.0,11.0,136.53,65.0,28.4,9.1,18.6,4.0,5.0,49.0,20.0,4.0,1553.29,2122.0,0,True,False,False,False,False,False,False,True,False,False,False,False
41.0,4.5,13.0,37.7,15.7,15.5,0.0,19.0,98.06,6.0,63.8,3.8,21.0,8.0,4.0,57.4,34.7,4.0,1854.79,3810.0,0,False,False,False,False,False,False,False,False,True,True,False,False
26.0,1.4,8.0,16.1,6.2,62.0,2.0,8.0,146.75,61.0,37.1,10.4,12.9,4.0,2.0,24.1,7.8,1.0,1248.94,2586.0,0,True,False,True,False,False,False,False,False,False,True,False,False
47.0,0.8,8.0,33.8,9.1,54.5,6.0,14.3,73.09,43.0,45.48,5.1,24.0,6.0,1.0,38.9,27.0,2.0,655.71,3746.0,0,False,False,False,False,False,False,False,False,True,False,False,True
18.0,1.4,14.0,18.9,8.0,67.8,1.0,10.0,152.61,15.0,63.9,0.9,2.9,5.0,1.0,33.3,11.4,1.0,1357.57,3553.0,0,False,False,False,False,False,False,False,False,True,False,False,False
30.0,3.5,13.0,21.3,6.8,78.0,2.0,9.0,125.46,11.0,36.8,4.8,13.1,7.0,1.0,31.1,24.5,3.0,998.99,3261.0,0,False,False,True,False,False,False,False,False,False,False,False,False
44.0,3.5,14.0,15.8,6.8,66.6,3.0,6.0,112.65,1.0,50.1,2.3,0.0,6.0,0.0,2.4,3.9,3.0,556.71,0.0,0,False,False,False,False,False,False,True,False,False,False,True,False
45.0,1.3,12.0,30.5,9.9,41.2,1.0,14.0,238.0,57.0,35.1,2.3,42.6,8.0,2.0,30.8,24.1,2.0,3618.88,2016.0,1,False,False,False,True,False,False,False,False,False,True,False,False
18.0,2.1,21.0,23.7,9.3,69.9,5.0,15.6,71.06,18.0,23.16,6.4,6.5,8.0,4.0,31.0,26.7,2.0,879.59,871.0,1,True,False,False,False,False,False,False,True,False,False,False,True
23.0,1.8,0.0,13.8,1.5,68.9,1.0,7.800000000000001,95.21,18.0,63.959999999999994,3.2,22.3,5.0,1.0,28.7,19.3,5.0,506.81,2058.0,0,False,False,False,False,True,False,False,False,False,False,False,True
38.0,1.6,13.0,34.6,8.0,42.0,2.0,12.0,57.24,1.0,27.4,6.0,24.5,6.0,5.0,17.1,15.2,5.0,809.96,2055.0,0,True,False,False,False,False,False,False,True,False,True,False,False
27.0,0.5,16.0,30.0,14.0,55.7,7.0,14.0,165.65,6.0,17.8,15.5,19.3,4.0,5.0,51.2,29.1,2.0,2749.14,4074.0,0,False,False,False,False,True,False,False,False,False,True,False,False
50.0,0.4,6.0,23.4,5.9,51.3,4.0,7.0,84.7,37.0,54.0,8.0,21.8,8.0,1.0,24.2,14.0,2.0,498.89,1485.0,0,False,False,False,False,False,False,False,False,True,True,False,False
31.0,2.4,11.0,18.5,10.3,52.5,1.0,6.0,151.84,42.0,47.7,6.7,10.5,5.0,3.0,9.9,5.4,3.0,960.18,1634.0,0,True,False,False,False,False,False,False,True,False,False,False,False
48.0,1.3,25.0,36.2,12.7,46.1,5.0,20.8,123.12,43.0,10.32,0.7,18.8,3.0,10.0,41.6,27.5,1.0,1839.48,5189.0,0,True,False,False,False,True,False,False,False,False,False,False,True
44.0,1.8,5.0,29.0,4.1,73.0,2.0,11.7,174.36,28.0,17.28,16.4,7.2,5.0,5.0,0.0,18.7,2.0,1339.89,1183.0,1,True,False,False,False,False,False,False,False,True,False,False,True
55.0,2.8,6.0,22.0,7.6,75.6,2.0,4.0,131.36,29.0,44.4,4.2,0.0,8.0,1.0,7.7,4.1,3.0,493.18,321.0,1,False,False,False,False,False,False,False,False,True,False,True,False
18.0,8.5,8.0,33.1,8.2,51.6,7.0,10.0,97.81,7.0,9.2,4.2,18.2,7.0,4.0,17.3,12.2,3.0,986.93,3410.0,1,True,False,False,False,False,False,True,False,False,False,True,False
44.0,4.2,13.0,11.6,6.8,58.4,4.0,13.0,59.75,9.0,45.8,10.8,13.0,5.0,2.0,27.6,17.7,2.0,785.72,2418.0,0,True,False,False,False,False,False,False,False,True,False,False,False
39.0,3.1,11.0,25.6,7.1,63.9,1.0,11.0,140.17,12.0,36.3,1.4,27.6,5.0,4.0,35.1,19.2,5.0,1645.82,2885.0,0,False,False,False,False,False,False,False,True,False,False,True,False
52.0,2.5,21.0,34.1,10.1,59.9,7.0,14.0,161.47,9.0,25.5,6.6,35.7,3.0,6.0,32.3,15.5,4.0,2223.81,1284.0,0,True,False,True,False,False,False,False,False,False,False,False,False
41.0,4.4,11.0,29.9,6.2,41.1,8.0,15.6,150.07,28.0,42.6,9.3,13.9,6.0,3.0,41.7,20.0,3.0,1621.57,3080.0,0,True,False,False,False,False,False,False,False,True,False,False,True
32.0,7.5,17.0,15.7,8.5,71.8,4.0,10.0,194.45,9.0,41.4,7.2,12.1,6.0,0.0,24.1,18.9,3.0,1937.9,99.0,1,False,False,False,False,False,True,False,False,False,False,False,False
32.0,4.4,27.0,32.6,10.8,37.0,11.0,18.0,157.06,109.0,27.4,4.9,42.2,6.0,8.0,49.6,31.6,1.0,2968.56,2916.0,1,False,False,True,False,False,False,False,False,False,False,True,False
18.0,2.7,6.0,9.4,8.6,93.5,3.0,9.0,126.51,24.0,33.4,9.5,35.0,8.0,1.0,30.2,0.0,3.0,1116.97,2260.0,0,False,True,False,False,False,False,False,False,True,True,False,False
47.0,5.1,3.0,14.2,3.9,61.2,2.0,7.0,156.75,21.0,20.6,3.6,0.0,11.0,1.0,38.4,11.9,5.0,1195.75,2670.0,0,True,False,False,False,False,False,False,False,True,False,False,False
20.0,0.9,2.0,24.1,6.7,62.5,5.0,9.0,71.5,36.0,20.2,4.9,22.4,0.0,6.0,29.7,11.8,2.0,530.65,1199.0,1,False,False,True,False,False,False,False,False,False,False,True,False
42.0,1.7,2.0,9.9,5.5,71.1,1.0,4.0,146.41,17.0,86.6,2.0,2.3,6.0,1.0,0.0,12.4,2.0,518.43,1262.0,1,True,False,False,False,False,False,False,False,True,False,False,False
45.0,1.3,11.0,35.0,11.8,59.1,3.0,26.0,153.39,10.0,28.44,2.6,28.3,0.0,3.0,20.1,25.5,1.0,2784.96,2254.0,0,True,False,False,False,False,False,False,False,True,False,False,True
27.0,4.7,23.0,28.6,14.1,35.2,1.0,20.0,278.61,14.0,30.6,2.3,25.6,9.0,7.0,18.3,19.7,3.0,4857.06,3736.0,1,False,False,False,False,True,False,False,False,False,False,False,False
38.0,0.9,14.0,28.2,5.9,70.6,3.0,12.0,92.69,21.0,23.3,4.9,34.2,8.0,1.0,45.1,11.0,2.0,1012.48,428.0,0,True,False,False,False,True,False,False,False,False,True,False,False
26.0,0.8,15.0,23.6,5.4,56.9,1.0,7.0,142.47,12.0,1.3,0.6,22.3,4.0,3.0,3.6,10.8,3.0,956.01,0.0,0,True,False,True,False,False,False,False,False,False,False,True,False
60.0,3.8,14.0,27.3,14.4,37.9,10.0,14.0,95.94,20.0,69.9,8.1,24.5,3.0,4.0,45.3,19.9,2.0,1497.13,3393.0,0,False,False,False,False,True,False,False,False,False,False,False,False
18.0,2.1,4.0,15.6,3.9,92.3,1.0,7.0,92.91,78.0,54.9,11.0,18.5,3.0,2.0,0.0,4.8,1.0,744.73,2044.0,1,False,False,False,False,False,False,False,False,True,False,False,False
41.0,1.3,21.0,39.0,17.5,55.8,8.0,24.7,179.8,56.0,14.4,12.9,51.2,6.0,7.0,49.4,36.0,5.0,3534.7,2300.0,1,False,False,False,False,False,False,False,False,True,False,False,True
39.0,4.9,24.0,56.4,18.4,18.7,13.0,29.9,182.52,2.0,11.28,0.9,50.6,2.0,8.0,59.9,45.6,1.0,3590.86,2111.0,0,False,False,False,False,True,False,False,False,False,False,False,True
43.0,3.8,0.0,12.1,3.3,72.2,3.0,6.0,111.15,27.0,50.4,10.7,0.0,5.0,4.0,0.0,9.0,4.0,637.2,0.0,1,False,False,False,False,False,False,False,False,True,True,False,False
40.0,4.5,10.0,15.5,7.0,49.6,6.0,11.0,73.86,18.0,54.1,2.4,21.0,5.0,2.0,60.1,24.0,3.0,740.32,2153.0,0,False,False,False,True,False,False,False,False,False,False,True,False
31.0,4.9,14.0,30.0,15.4,50.3,3.0,18.0,188.66,76.0,47.5,2.5,36.7,3.0,1.0,58.2,21.0,1.0,3974.58,2090.0,0,False,False,False,False,False,False,False,False,True,True,False,False
26.0,4.2,17.0,42.4,14.7,32.7,10.0,21.0,98.25,14.0,79.9,4.8,26.3,3.0,3.0,40.5,21.8,3.0,1759.8,1473.0,0,True,False,False,False,False,False,False,False,True,True,False,False
36.0,2.6,19.0,30.3,16.4,37.6,7.0,17.0,77.72,38.0,36.2,9.2,52.3,1.0,7.0,51.8,32.4,4.0,1090.91,2772.0,0,False,False,False,False,False,True,False,False,False,False,False,False
32.0,1.1,8.0,24.1,8.5,45.2,4.0,13.0,85.07,42.0,42.6,3.4,23.1,8.0,1.0,11.0,14.6,3.0,1163.91,0.0,0,True,False,True,False,False,False,False,False,False,True,False,False
25.0,0.2,6.0,18.0,2.3,74.2,2.0,6.0,85.02,28.0,43.9,4.7,4.4,12.0,2.0,0.0,16.1,1.0,543.24,215.0,1,True,False,False,False,True,False,False,False,False,False,False,False
18.0,2.9,28.0,51.5,16.2,19.3,14.0,22.0,96.12,17.0,65.4,4.2,47.9,1.0,8.0,58.9,42.6,1.0,2382.22,3364.0,0,True,False,False,False,False,False,False,False,True,True,False,False
38.0,3.8,18.0,35.1,9.2,55.6,4.0,12.0,66.44,6.0,31.5,6.7,11.0,7.0,3.0,33.5,26.4,2.0,721.91,2880.0,0,True,False,False,False,False,False,False,True,False,True,False,False
22.0,7.6,17.0,31.8,11.5,52.6,3.0,18.0,101.43,51.0,24.3,11.6,32.1,12.0,5.0,49.5,26.7,1.0,1704.9,3484.0,1,False,False,False,False,False,False,False,True,False,True,False,False
18.0,0.3,8.0,22.1,8.2,62.3,7.0,9.1,115.43,34.0,53.879999999999995,9.7,21.8,5.0,1.0,41.0,14.2,3.0,706.99,2535.0,0,False,False,False,False,False,False,False,False,False,False,False,True
24.0,1.9,19.0,40.8,12.0,33.8,6.0,21.0,82.32,8.0,71.0,3.7,37.3,6.0,5.0,69.3,29.5,1.0,1739.51,2106.0,1,True,False,False,False,False,False,False,False,True,False,True,False
38.0,4.0,9.0,34.9,11.2,45.7,3.0,11.7,104.61,4.0,72.72,13.3,7.4,4.0,4.0,4.3,24.1,1.0,946.9,1942.0,0,True,False,False,False,False,True,False,False,False,False,False,True
37.0,3.8,18.0,30.5,8.8,52.2,2.0,12.0,56.21,7.0,32.9,12.7,22.8,1.0,4.0,20.5,16.2,2.0,718.61,2278.0,0,False,False,False,False,False,False,False,False,True,True,False,False
40.0,2.3,0.0,7.2,5.8,70.9,0.0,4.0,79.89,43.0,40.7,5.4,3.2,10.0,2.0,19.2,14.6,3.0,257.51,1225.0,1,True,False,False,False,False,True,False,False,False,False,False,False
36.0,2.5,13.0,26.8,9.4,60.1,6.0,17.0,146.51,4.0,41.0,20.9,27.7,6.0,4.0,5.9,20.8,3.0,2009.69,2035.0,1,True,False,False,False,False,False,False,False,False,True,False,False
31.0,2.2,4.0,17.4,7.3,66.6,1.0,5.0,130.18,33.0,58.4,3.9,8.3,11.0,3.0,46.9,17.7,3.0,655.93,3.0,0,False,False,False,False,True,False,False,False,False,True,False,False
37.0,1.0,15.0,29.8,9.7,55.6,1.0,11.0,145.32,21.0,78.5,2.9,8.5,5.0,4.0,2.6,29.9,2.0,1436.89,2286.0,0,True,False,False,False,False,False,False,False,True,False,True,False
18.0,3.8,28.0,56.3,17.3,38.9,3.0,22.0,77.37,1.0,61.1,4.1,49.6,3.0,8.0,64.1,31.5,2.0,2010.83,3329.0,0,True,False,False,True,False,False,False,False,False,True,False,False
52.0,6.9,8.0,26.4,7.0,61.5,5.0,9.1,55.55,14.0,53.879999999999995,10.0,15.5,7.0,1.0,44.0,16.5,3.0,394.2,2487.0,0,False,False,False,False,False,False,False,False,True,False,False,True
24.0,0.4737128366488915,16.0,18.5,6.2,43.3,3.0,95.0,99.72,4.0,45.6,83.74245737786404,20.0,8.0,3.0,21.9,26.0,2.0,919.77,1311.0,0,True,False,False,False,True,False,False,False,False,False,True,False
43.0,2.6,27.0,56.4,17.8,28.3,9.0,23.0,54.08,4.0,52.2,14.7,56.8,1.0,4.0,62.3,40.3,1.0,1281.99,3640.0,0,False,True,False,False,True,False,False,False,False,False,False,False
33.0,3.9,26.0,35.3,12.5,28.9,5.0,19.0,96.36,11.0,61.5,2.2,60.6,2.0,6.0,56.8,35.9,2.0,2113.28,4706.0,0,True,False,False,True,False,False,False,False,False,True,False,False
43.0,2.4,25.0,47.5,14.8,36.7,13.0,22.1,137.13,3.0,33.6,7.9,50.4,1.0,6.0,34.8,29.7,3.0,2433.45,3049.0,0,True,False,False,False,False,False,False,False,True,False,False,True
